,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,gross_profit,lat,long,road,house_number,city,county,state,neighbourhood
1538,224069114,257.085020242915,2470,268.63984611658105,4,635000.0,863767.6788155563,228767.67881555634,47.5888,-122.011,246th Avenue Southeast,2055,NA,King County,Washington,
1539,1420700030,221.99144981412638,2690,343.16245412587455,4,597157.0,940702.4518274682,343545.45182746823,47.6787,-122.168,Northeast 84th Street,12832,NA,King County,Washington,
1540,1022059032,127.86624203821655,3140,164.37751700790727,4,401500.0,1098069.0329881972,696569.0329881972,47.4155,-122.163,Southeast 208th Street,13313,NA,King County,Washington,Shadow Run
1541,5709200030,147.57142857142858,2100,155.81424006323968,4,309900.0,734377.3787500681,424477.37875006814,47.3094,-122.191,Southeast 327th Street,11234,NA,King County,Washington,
1542,4365200505,254.67625899280574,1390,292.79588004303434,4,354000.0,486087.88402980706,132087.88402980706,47.5232,-122.371,30th Avenue Southwest,8850,Seattle,King County,Washington,High Point
1543,5205000160,132.0754716981132,2650,157.11341446884097,4,350000.0,926714.311279848,576714.311279848,47.2739,-122.293,32nd Avenue South,36521,NA,King County,Washington,
1544,66000140,268.9189189189189,1480,292.79588004303434,4,398000.0,517561.2002619528,119561.20026195282,47.5498,-122.381,39th Avenue Southwest,5906,Seattle,King County,Washington,High Point
1545,4154304740,255.0359712230216,2780,262.6216522949729,4,709000.0,972175.7680596141,263175.7680596141,47.5632,-122.27,51st Avenue South,4427,Seattle,King County,Washington,Lakewood
1546,6031400013,121.95121951219512,1230,175.3725318004723,4,150000.0,430135.32183932565,280135.32183932565,47.4878,-122.314,South 129th Street,1432,NA,King County,Washington,
1547,9557300570,294.9468085106383,1880,301.7177311724625,4,554500.0,657442.6057381562,102942.60573815624,47.6396,-122.113,170th Avenue Northeast,3247,Bellevue,King County,Washington,
1548,7942300070,148.32258064516128,1550,155.156220666326,4,229900.0,542040.4462202884,312140.4462202884,47.3583,-122.183,118th Place Southeast,27048,NA,King County,Washington,Fox Creek
1549,5490210320,264.6,2500,280.38632376692135,4,661500.0,874258.7842262717,212758.78422627167,47.6964,-122.12,Northeast 107th Place,16426,NA,King County,Washington,Education Hill
1550,3134100162,270.6896551724138,2900,280.38632376692135,4,785000.0,1014140.1897024751,229140.1897024751,47.6431,-122.108,NA,NA,NA,King County,Washington,
1551,1172000135,229.89690721649484,1940,369.7990484066329,4,446000.0,678424.8165595868,232424.8165595868,47.6948,-122.357,Palatine Avenue North,9017,Seattle,King County,Washington,
1552,8712100435,303.8071065989848,3940,438.63787203584127,4,1197000.0,1377831.843940604,180831.843940604,47.6374,-122.299,26th Avenue East,1956,Seattle,King County,Washington,Montlake
1553,7767400060,202.17391304347825,2300,253.9714533761577,4,465000.0,804318.08148817,339318.08148816996,47.7671,-122.33,North 190th Street,NA,NA,King County,Washington,
1554,9485750240,170.995670995671,2310,180.40249146722007,4,395000.0,807815.116625075,412815.116625075,47.4512,-122.208,South 32nd Place,711,NA,King County,Washington,Winsper
1555,7461400400,128.95752895752895,2590,180.40249146722007,4,334000.0,905732.1004584174,571732.1004584174,47.435,-122.192,111th Place Southeast,18636,NA,King County,Washington,
1556,7888300340,124.85549132947978,1730,178.42860978855347,4,216000.0,604987.0786845799,388987.07868457993,47.3644,-122.312,South 264th Street,1629,NA,King County,Washington,Woodmont
1557,1180000885,110.91205211726384,3070,189.17252830749555,4,340500.0,1073589.7870298615,733089.7870298615,47.5007,-122.223,87th Avenue South,11409,Seattle,King County,Washington,Lakeridge
1558,1081330060,178.57142857142858,2100,207.24234574313533,4,375000.0,734377.3787500681,359377.37875006814,47.4698,-122.118,Southeast 149th Street,16532,NA,King County,Washington,
1559,2783100160,198.4126984126984,1890,253.9714533761577,4,375000.0,660939.6408750614,285939.6408750614,47.7576,-122.333,North 178th Street,2305,NA,King County,Washington,Meridian Park
1560,5561300340,197.98679867986797,3030,251.57228867661547,4,599900.0,1059601.6464822413,459701.64648224134,47.4694,-122.006,Southeast Mirrormont Way,25035,NA,King County,Washington,Mirrormont
1561,6821101895,317.7570093457944,2140,376.54634504868625,4,680000.0,748365.5192976885,68365.5192976885,47.651,-122.399,33rd Avenue West,3408,Seattle,King County,Washington,Lawton Park
1562,4167700240,122.02272727272727,2200,148.91982870319703,4,268450.0,769347.730119119,500897.73011911905,47.3263,-122.364,Southwest 307th Street,2403,NA,King County,Washington,Marine View Demarwood
1563,3361402041,105.51181102362204,1270,175.3725318004723,4,134000.0,444123.462386946,310123.462386946,47.4961,-122.322,South 120th Street,820,NA,King County,Washington,Beverly Park
1564,3102700160,189.5054945054945,1820,292.9187453584884,4,344900.0,636460.3949167258,291560.3949167258,47.7545,-122.357,North 172nd Street,101,NA,King County,Washington,
1565,2011400710,163.96761133603238,2470,178.42860978855347,4,404999.99999999994,863767.6788155563,458767.6788155564,47.3996,-122.32,South 225th Lane,1018,NA,King County,Washington,Central Des Moines
1566,2205500335,216.49484536082474,1940,299.0914758506965,4,420000.0,678424.8165595868,258424.8165595868,47.5774,-122.147,Southeast 37th Street,14535,Bellevue,King County,Washington,
1567,9264920270,108.57361963190183,3260,148.91982870319703,4,353950.0,1140033.4546310583,786083.4546310583,47.314,-122.344,7th Avenue Southwest,32225,NA,King County,Washington,
1568,9540100060,207.54716981132074,1590,292.9187453584884,4,330000.0,556028.5867679088,226028.58676790877,47.7617,-122.36,Northwest 183rd Street,211,NA,King County,Washington,
1569,2424059116,215.11627906976744,3440,299.0914758506965,4,740000.0,1202980.0870953498,462980.0870953498,47.547,-122.111,Southeast Cougar Mountain Drive,17128,Bellevue,King County,Washington,
1570,579003645,328.94736842105266,2280,363.53553174214744,4,750000.0000000001,797324.0112143598,47324.01121435966,47.6985,-122.387,Northwest 95th Street,2338,Seattle,King County,Washington,North Beach
1571,3876312010,220.34313725490196,2040,265.95224836863713,4,449500.0,713395.1679286377,263895.1679286377,47.7289,-122.172,Northeast 142nd Street,12610,NA,King County,Washington,
1572,9346920260,258.4,2500,299.0914758506965,4,646000.0,874258.7842262717,228258.78422627167,47.5615,-122.131,158th Avenue Southeast,4663,Bellevue,King County,Washington,
1573,3438502501,159.3625498007968,2510,231.32695208167445,4,400000.0,877755.8193631767,477755.8193631767,47.5422,-122.359,21st Avenue Southwest,6726,Seattle,King County,Washington,
1574,5244800125,353.2608695652174,1840,433.4011951772738,4,650000.0,643454.4651905359,-6545.534809464123,47.6462,-122.351,3rd Avenue North,2916,Seattle,King County,Washington,
1575,9392200030,152.6315789473684,1900,154.21951345168029,4,290000.0,664436.6760119664,374436.6760119664,47.3582,-122.284,South 271st Place,3957,NA,King County,Washington,Star Lake
1576,9414500200,229.05027932960894,1790,251.57228867661547,4,410000.0,625969.2895060105,215969.28950601048,47.522,-122.047,Southwest Fernwood Street,546,NA,King County,Washington,
1577,1311900240,145.19230769230768,1560,151.34796637948654,4,226499.99999999997,545537.4813571936,319037.48135719355,47.3355,-122.284,40th Place South,29637,NA,King County,Washington,
1578,1068000520,351.0028653295129,3490,376.54634504868625,4,1225000.0,1220465.2627798752,-4534.737220124807,47.6424,-122.407,39th Avenue West,2560,Seattle,King County,Washington,
1579,1682000350,105.87571428571428,1400,155.81424006323968,4,148226.0,489584.91916671215,341358.91916671215,47.3123,-122.186,Southeast 323rd Place,11624,NA,King County,Washington,
1580,1072000240,198.91304347826087,1840,207.24234574313533,4,366000.0,643454.4651905359,277454.4651905359,47.474,-122.14,Southeast 143rd Place,14923,NA,King County,Washington,
1581,5451200370,378.24675324675326,3080,387.29252438969064,4,1165000.0,1077086.8221667667,-87913.17783323326,47.5344,-122.224,Southeast 76th Place,8632,NA,King County,Washington,
1582,8732300060,361.70212765957444,2350,387.29252438969064,4,850000.0,821803.2571726954,-28196.74282730464,47.5392,-122.228,83rd Avenue Southeast,7098,NA,King County,Washington,
1583,3342102220,177.7173913043478,1840,215.53612655026214,4,327000.0,643454.4651905359,316454.4651905359,47.5209,-122.205,North 33rd Street,1016,NA,King County,Washington,Kennydale
1584,7663700783,223.93939393939394,1650,282.6698862086409,4,369500.0,577010.7975893393,207510.79758933932,47.7303,-122.298,28th Avenue Northeast,14001,Seattle,King County,Washington,Kenwood
1585,9477201370,250.0,1760,265.95224836863713,4,440000.0,615478.1840952953,175478.18409529526,47.7287,-122.192,112th Avenue Northeast,14206,NA,King County,Washington,
1586,1923000370,287.9939209726444,3290,387.29252438969064,4,947500.0,1150524.5600417736,203024.5600417736,47.5639,-122.216,Southeast 46th Street,9204,NA,King County,Washington,
1587,1522039105,220.9090909090909,3300,277.84968055579196,4,729000.0,1154021.5951786786,425021.59517867863,47.3979,-122.416,Southwest Luana Beach Road,NA,NA,King County,Washington,
1588,259800640,223.21428571428572,2240,301.7177311724625,4,500000.0,783335.8706667394,283335.8706667394,47.6294,-122.116,168th Avenue Northeast,2199,Bellevue,King County,Washington,
1589,8029550160,189.91228070175438,2280,215.53612655026214,4,433000.0,797324.0112143598,364324.0112143598,47.5115,-122.194,Kennewick Place Northeast,2207,NA,King County,Washington,Kennydale
1590,1223089050,171.77914110429447,1630,219.34542694353868,4,280000.0,570016.7273155291,290016.72731552913,47.4863,-121.73,Southeast Mount Si Road,45800,NA,King County,Washington,
1591,711000070,357.84313725490193,2040,475.4356109509919,4,730000.0,713395.1679286377,-16604.832071362296,47.5923,-122.197,Southeast 20th Street,10785,Bellevue,King County,Washington,
1592,5127001170,186.15384615384616,1430,207.24234574313533,4,266200.0,500076.02457742736,233876.02457742736,47.4737,-122.15,Southeast 144th Street,14217,NA,King County,Washington,
1593,9573120260,253.90625,2560,265.95224836863713,4,650000.0,895240.9950477022,245240.99504770222,47.7261,-122.246,Northeast 139th Street,7014,NA,King County,Washington,
1594,4037500335,261.4942528735632,1740,301.7177311724625,4,454999.99999999994,608484.1138214851,153484.11382148514,47.6079,-122.123,Southeast 2nd Street,16224,Bellevue,King County,Washington,
1595,5141000510,176.57657657657657,2220,224.44328553228075,4,392000.0,776341.8003929292,384341.80039292923,47.5574,-122.315,South Hudson Street,1324,Seattle,King County,Washington,South Seattle
1596,5490220030,274.8815165876777,2110,280.38632376692135,4,580000.0,737874.4138869733,157874.41388697329,47.6964,-122.118,166th Court Northeast,10718,NA,King County,Washington,Education Hill
1597,7558800570,183.5,2000,277.84968055579196,4,367000.0,699407.0273810173,332407.02738101734,47.3579,-122.446,Sandy Shores Drive Southwest,27576,NA,King County,Washington,
1598,2739200160,174.3455497382199,1910,207.24234574313533,4,333000.0,667933.7111488716,334933.7111488716,47.4918,-122.141,Northeast 6th Street,5811,NA,King County,Washington,Shamrock Heights
1599,2581900036,352.13270142180096,2110,387.29252438969064,4,743000.0,737874.4138869733,-5125.586113026715,47.5402,-122.216,Southeast 70th Place,9223,NA,King County,Washington,
1600,5589900400,188.8268156424581,1790,246.51903334038647,4,338000.0,625969.2895060105,287969.2895060105,47.7501,-122.302,Northeast 168th Street,2514,NA,King County,Washington,Briarcrest
1601,5015000700,228.95325203252034,2460,438.63787203584127,4,563225.0,860270.6436786513,297045.6436786513,47.6268,-122.297,East Aloha Street,2640,Seattle,King County,Washington,
1602,3275790140,268.72727272727275,2750,343.16245412587455,4,739000.0,961684.6626488988,222684.66264889878,47.693,-122.187,Northeast 104th Street,11507,NA,King County,Washington,
1603,616000200,221.81372549019608,2040,226.19711961913,4,452500.0,713395.1679286377,260895.1679286377,47.4155,-122.339,Marine View Drive Southwest,20818,NA,King County,Washington,
1604,1928300640,383.68794326241135,1410,405.15436773943867,4,541000.0,493081.9543036172,-47918.04569638282,47.6695,-122.32,8th Avenue Northeast,5602,Seattle,King County,Washington,
1605,7888100240,132.43243243243242,1850,178.42860978855347,4,244999.99999999997,646951.500327441,401951.500327441,47.3714,-122.309,19th Avenue South,25720,NA,King County,Washington,Woodmont
1606,4123800260,161.0625,1600,173.72594528431705,4,257700.0,559525.6219048138,301825.6219048138,47.3784,-122.046,Southeast 250th Street,22105,NA,King County,Washington,Lake Wilderness Country Club
1607,4178300070,272.26027397260276,2920,290.04901987794375,4,795000.0000000001,1021134.2599762853,226134.25997628516,47.6196,-122.15,Northeast 10th Place,14324,Bellevue,King County,Washington,
1608,1422059129,120.1923076923077,3120,164.37751700790727,4,375000.0,1091074.962714387,716074.9627143871,47.3925,-122.137,Southeast 234th Street,15322,NA,King County,Washington,
1609,1081330030,132.04225352112675,2840,207.24234574313533,4,375000.0,993157.9788810445,618157.9788810445,47.4693,-122.117,167th Place Southeast,14818,NA,King County,Washington,
1610,7214711260,196.10778443113773,3340,244.2783502295297,4,655000.0,1168009.735726299,513009.735726299,47.7654,-122.076,195th Court Northeast,18898,NA,King County,Washington,
1611,6021502470,358.06451612903226,1550,363.53553174214744,4,555000.0,542040.4462202884,-12959.553779711598,47.686,-122.384,22nd Avenue Northwest,7734,Seattle,King County,Washington,Loyal Heights
1612,5422560810,269.20529801324506,1510,280.38632376692135,4,406500.00000000006,528052.305672668,121552.30567266798,47.6647,-122.13,Northeast 66th Place,15814,NA,King County,Washington,
1613,1657300270,144.01827242524917,3010,155.81424006323968,4,433495.0,1052607.576208431,619112.576208431,47.3326,-122.201,Southeast 301st Street,10416,NA,King County,Washington,
1614,4443800505,323.2044198895028,1810,363.53553174214744,4,585000.0,632963.3597798207,47963.35977982066,47.6835,-122.392,Earl Avenue Northwest,7509,Seattle,King County,Washington,Loyal Heights
1615,7525100060,220.88888888888889,2250,280.38632376692135,4,497000.0,786832.9058036444,289832.90580364445,47.6324,-122.106,175th Avenue Northeast,2690,NA,King County,Washington,
1616,3317500070,295.5729166666667,3840,387.29252438969064,4,1135000.0,1342861.4925715532,207861.49257155322,47.5606,-122.225,Southeast 47th Place,NA,NA,King County,Washington,
1617,6117500955,201.5837104072398,2210,226.19711961913,4,445500.0,772844.7652560241,327344.7652560241,47.4321,-122.347,Marine View Drive Southwest,18974,NA,King County,Washington,
1618,1023059190,181.0344827586207,1160,207.24234574313533,4,210000.0,405656.07588099,195656.07588099,47.4919,-122.151,Hoquiam Avenue Northeast,568,NA,King County,Washington,Hidden Creek
1619,1727500390,263.1578947368421,1710,265.95224836863713,4,449999.99999999994,597993.0084107697,147993.0084107698,47.719,-122.217,Northeast 132nd Place,9230,NA,King County,Washington,
1620,6133100125,296.88796680497927,2410,363.53553174214744,4,715500.0,842785.4679941259,127285.46799412591,47.6996,-122.391,Northwest 97th Street,2606,Seattle,King County,Washington,North Beach
1621,1223039235,207.9037800687285,2910,225.49143113532367,4,605000.0,1017637.2248393802,412637.22483938024,47.4977,-122.359,Southwest 117th Place,2005,NA,King County,Washington,Shorewood
1622,6071800310,270.873786407767,2060,299.0914758506965,4,558000.0,720389.2382024479,162389.2382024479,47.5478,-122.174,125th Avenue Southeast,6186,Bellevue,King County,Washington,
1623,2617300200,152.8735632183908,3480,251.57228867661547,4,532000.0,1216968.2276429702,684968.2276429702,47.4574,-122.024,Southeast 162nd Street,23850,NA,King County,Washington,Four Lakes
1624,871000435,341.1764705882353,2380,376.54634504868625,4,812000.0,832294.3625834106,20294.362583410577,47.6506,-122.405,37th Avenue West,3403,Seattle,King County,Washington,Lawton Park
